OBJECT_NAME_1,OBJECT_NAME_2,MAX_PROB,OperationalStatus_1,OperationalStatus_2
"STARLINK-2020 [+]","YARILO 3 [+]",0.00006306,+],+]
"SJ-7 [+]","STARLINK-1227 [+]",0.00006297,+],+]
"Z-SAT [+]","STARLINK-4472 [+]",0.00006285,+],+]
"D-STAR ONE (SPARROW) [+]","STARLINK-1972 [+]",0.00006282,+],+]
"STARLINK-3073 [+]","TELEOS-2 [+]",0.00006272,+],+]
"CARTOSAT-2C [+]","STARLINK-1106 [+]",0.00006271,+],+]
"M2 PATHFINDER [+]","STARLINK-3086 [+]",0.00006246,+],+]
"STARLINK-3542 [+]","OBJECT H [+]",0.00006188,+],+]
"STARLINK-5268 [+]","HAWK-6A [+]",0.00006176,+],+]
"TECHNOSAT [+]","STARLINK-3078 [+]",0.00006173,+],+]
"R2 [+]","STARLINK-3360 [+]",0.00006165,+],+]
"OBJECT C [+]","STARLINK-5076 [+]",0.00006124,+],+]
"DUCHIFAT-3 [+]","STARLINK-3889 [+]",0.00006112,+],+]
"POLAR SCOUT YUKON [+]","STARLINK-4620 [+]",0.00006099,+],+]
"EROS B [+]","STARLINK-30291 [+]",0.00006071,+],+]
"STARLINK-3930 [+]","OBJECT Y [+]",0.00006061,+],+]
"STARLINK-1580 [+]","SITRO-AIS 7 (FARTUSHNIY) [+]",0.00006034,+],+]
"STARLINK-1277 [+]","OBJECT P [+]",0.00006032,+],+]
"STRIX-BETA [+]","STARLINK-4485 [+]",0.00006031,+],+]
"D-STAR ONE (SPARROW) [+]","STARLINK-3691 [+]",0.00005981,+],+]
"SITRO-AIS 10 (BURDAEV) [+]","STARLINK-6276 [+]",0.00005973,+],+]
"STARLINK-2224 [+]","OBJECT F [+]",0.00005961,+],+]
"STARLINK-3736 [+]","OBJECT AD [+]",0.00005952,+],+]
"STARLINK-1760 [+]","NETSAT-1 [+]",0.00005951,+],+]
"NETSAT-2 [+]","STARLINK-4479 [+]",0.00005922,+],+]
"SHIYAN 1 (SY-1) [+]","STARLINK-3604 [+]",0.00005912,+],+]
"STARLINK-3172 [+]","OBJECT B [+]",0.00005909,+],+]
"FLOCK 3S-1 [+]","STARLINK-1851 [+]",0.00005895,+],+]
"PROMETHEUS 2-1 [+]","STARLINK-1896 [+]",0.00005893,+],+]
"LEMUR-2-KADI [+]","STARLINK-5125 [+]",0.00005862,+],+]
"NUSAT-40 (C SHOEMAKER) [+]","STARLINK-30492 [+]",0.00005847,+],+]
"DEKART [+]","STARLINK-2452 [+]",0.00005818,+],+]
"LEMUR-2-JIN-LUEN [+]","STARLINK-3521 [+]",0.00005809,+],+]
"STARLINK-4573 [+]","SITRO-AIS 11 (SHEFFER) [+]",0.0000575,+],+]
"STARLINK-4678 [+]","TROPICS-03 [+]",0.00005722,+],+]
"LEMUR-2-KADI [+]","STARLINK-4641 [+]",0.00005709,+],+]
"NORBI [+]","STARLINK-4525 [+]",0.00005689,+],+]
"DUCHIFAT-3 [+]","STARLINK-4585 [+]",0.00005676,+],+]
"SPACEBEE-173 [+]","STARLINK-30534 [+]",0.0000567,+],+]
"IHOPSAT-TD [+]","STARLINK-30099 [+]",0.00005669,+],+]
"STARLINK-3595 [+]","OBJECT AF [+]",0.00005661,+],+]
"STARLINK-3721 [+]","OBJECT AD [+]",0.00005608,+],+]
"STARLINK-5571 [+]","OBJECT C [+]",0.00005597,+],+]
"STARLINK-3358 [+]","OBJECT AF [+]",0.00005595,+],+]
"SHIJIAN-6 03A (SJ-6 03A) [+]","STARLINK-5799 [+]",0.0000555,+],+]
"TIANQI-14 [+]","STARLINK-5532 [+]",0.00005535,+],+]
"PROMETHEUS 2-1 [+]","STARLINK-1799 [+]",0.00005515,+],+]
"LEMUR-2-REMY-COLTON [+]","STARLINK-5468 [+]",0.00005471,+],+]
"STARLINK-4027 [+]","OBJECT G [+]",0.00005428,+],+]
"NETSAT-3 [+]","STARLINK-3330 [+]",0.00005372,+],+]
"STARLINK-1112 [+]","MONITOR-3 (RS58S) [+]",0.0000535,+],+]
"CUTE [+]","STARLINK-4554 [+]",0.00005341,+],+]
"STARLINK-3394 [+]","SITRO-AIS 12 (SMIRENNIY) [+]",0.00005335,+],+]
"CENTAURI-1 [+]","STARLINK-4330 [+]",0.00005335,+],+]
"SKYKRAFT-1 [+]","STARLINK-30314 [+]",0.00005269,+],+]
"POLAR SCOUT KODIAK [+]","STARLINK-3415 [+]",0.00005268,+],+]
"LEMUR-2-ANDIS [+]","STARLINK-4371 [+]",0.00005259,+],+]
"LEMUR-2-THENICKMOLO [+]","STARLINK-4090 [+]",0.0000523,+],+]
"STARLINK-2019 [+]","CSTP 1.1 (STC 1.1) [+]",0.00005223,+],+]
"STARLINK-3366 [+]","OBJECT F [+]",0.00005206,+],+]
"STARLINK-5246 [+]","OBJECT C [+]",0.00005199,+],+]
"SIMBA [+]","TEVEL-7 [+]",0.00005197,+],+]
"STARLINK-1346 [+]","OBJECT V [+]",0.00005194,+],+]
"MINXSS-2 [+]","STARLINK-1675 [+]",0.00005177,+],+]
"STARLINK-4266 [+]","OBJECT G [+]",0.00005164,+],+]
"LEMUR-2-DEMBITZ [+]","STARLINK-4324 [+]",0.0000512,+],+]
"LEMUR-2-REMY-COLTON [+]","STARLINK-3842 [+]",0.00005117,+],+]
"NETSAT-4 [+]","STARLINK-4179 [+]",0.00005106,+],+]
"STARLINK-5897 [+]","STARLING 4 [+]",0.00005088,+],+]
"STARLINK-4799 [+]","STRATOSAT-TK 1 (RS52S) [+]",0.00005067,+],+]
"MOVE-II [+]","STARLINK-5173 [+]",0.00005048,+],+]
"STARLINK-1409 [+]","DEKART [+]",0.00005031,+],+]
"MATS [+]","STARLINK-5092 [+]",0.00005025,+],+]
"HIBER-2 [+]","STARLINK-5569 [+]",0.00005002,+],+]
"GLOBAL-2 [+]","STARLINK-5491 [+]",0.00004983,+],+]
"LEMUR-2-CHRISTINAHOLT [+]","STARLINK-2117 [+]",0.00004947,+],+]
"STARLINK-3355 [+]","OBJECT AL [+]",0.00004943,+],+]
"EAGLET-I [+]","STARLINK-5402 [+]",0.00004921,+],+]
"SPAWAR-CAL-OR [+]","STARLINK-5482 [+]",0.00004921,+],+]
"DONGPO 04 [+]","STARLINK-30488 [+]",0.0000492,+],+]
"LEMUR-2-TINYKEV [+]","STARLINK-4200 [+]",0.00004914,+],+]
"STARLINK-4202 [+]","OBJECT C [+]",0.00004905,+],+]
"JILIN-1 GAOFEN 4A [+]","STARLINK-5014 [+]",0.00004828,+],+]
"STARLINK-5443 [+]","OBJECT H [+]",0.00004796,+],+]
"RESURS-DK 1 [+]","STARLINK-2687 [+]",0.00004796,+],+]
"STARLINK-1694 [+]","SVYATOBOR 1 (RS60S) [+]",0.00004791,+],+]
"PROMETHEUS 2-3 [+]","STARLINK-4755 [+]",0.00004778,+],+]
"LEMUR-2-FURIAUS [+]","STARLINK-4332 [+]",0.00004768,+],+]
"STARLINK-2437 [+]","RAISE 2 [+]",0.00004766,+],+]
"STARLINK-4664 [+]","SITRO-AIS 12 (SMIRENNIY) [+]",0.00004753,+],+]
"STARLINK-4129 [+]","STRATOSAT-TK 1 (RS52S) [+]",0.0000473,+],+]
"JILIN-1 GAOFEN 3D03 [+]","STARLINK-30097 [+]",0.0000471,+],+]
"AEROCUBE 8C [+]","STARLINK-5672 [+]",0.00004674,+],+]
"STARLINK-3176 [+]","OBJECT AL [+]",0.00004667,+],+]
"STARLINK-5057 [+]","HAWK-6C [+]",0.00004614,+],+]
"LEMUR-2-JIN-LUEN [+]","STARLINK-5063 [+]",0.0000461,+],+]
"NETSAT-1 [+]","STARLINK-4543 [+]",0.00004595,+],+]
"STARLINK-4018 [+]","OBJECT J [+]",0.00004586,+],+]
"LEMUR-2-JIN-LUEN [+]","STARLINK-4722 [+]",0.00004573,+],+]
"STARLINK-3626 [+]","HAWK-6B [+]",0.00004569,+],+]
"OPTICUBE 04 [+]","STARLINK-5770 [+]",0.00004564,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT A [+]","OBJECT B [+]",0.00004549,+],+]
"OBJECT J [+]","STARLINK-30140 [+]",0.00004545,+],+]
"STARLINK-5211 [+]","OBJECT D [+]",0.00004542,+],+]
"STRIX-BETA [+]","STARLINK-3644 [+]",0.00004537,+],+]
"SHIJIAN-6 03B (SJ-6 03B) [+]","STARLINK-4324 [+]",0.00004498,+],+]
"SHIJIAN-6 01B (SJ-6 01B) [+]","TIANQI-6 [+]",0.00004493,+],+]
"STARLINK-1676 [+]","KSM1-A [+]",0.00004492,+],+]
"LEMUR-2-NATALIEMURRAY [+]","STARLINK-4668 [+]",0.00004487,+],+]
"STRIX-BETA [+]","STARLINK-4693 [+]",0.00004476,+],+]
"LEMUR-2-JIN-LUEN [+]","STARLINK-4589 [+]",0.00004461,+],+]
"STARLINK-4202 [+]","OBJECT B [+]",0.00004452,+],+]
"STARLINK-4134 [+]","STRATOSAT-TK 1 (RS52S) [+]",0.00004446,+],+]
"STARLINK-1210 [+]","NANOZOND 1 (RS49S) [+]",0.00004428,+],+]
"DUCHIFAT-3 [+]","STARLINK-4025 [+]",0.00004411,+],+]
"LEMUR-2-REMY-COLTON [+]","STARLINK-3149 [+]",0.00004344,+],+]
"STARLINK-5428 [+]","OBJECT AA [+]",0.00004337,+],+]
"STARLINK-4723 [+]","OBJECT E [+]",0.0000433,+],+]
"TIANHUI 2-02A [+]","JILIN-1 GAOFEN 3D30 [+]",0.00004314,+],+]
"FALCONSAT-6 [+]","STARLINK-3909 [+]",0.00004313,+],+]
"STARLINK-3626 [+]","OBJECT C [+]",0.00004294,+],+]
"STARLINK-3145 [+]","JILIN-1 GAOFEN 4A [+]",0.00004282,+],+]
"LEMUR-2-GUSTAVO [+]","STARLINK-1528 [+]",0.00004276,+],+]
"ASTROCAST 0.1 [+]","STARLINK-30109 [+]",0.00004274,+],+]
"STARLINK-4091 [+]","OBJECT AK [+]",0.00004272,+],+]
"STARLINK-1683 [+]","AAC-HSI-SAT2 [+]",0.00004272,+],+]
"STARLINK-1557 [+]","OBJECT H [+]",0.00004245,+],+]
"PROMETHEUS 2-3 [+]","STARLINK-1933 [+]",0.00004244,+],+]
"GRACE-FO 2 [+]","YUNYAO-1 08 [+]",0.00004204,+],+]
"STARLINK-5580 [+]","LUMELITE-4 [+]",0.00004193,+],+]
"STARLINK-3800 [+]","HAWK-6A [+]",0.00004192,+],+]
"STARLINK-3419 [+]","OBJECT F [+]",0.00004185,+],+]
"ICEYE-X7 [+]","STARLINK-1820 [+]",0.00004183,+],+]
"DEKART [+]","STARLINK-2437 [+]",0.00004183,+],+]
"DUCHIFAT-3 [+]","STARLINK-5241 [+]",0.00004183,+],+]
"BUFENG 1A [+]","STARLINK-1623 [+]",0.00004162,+],+]
"STARLINK-3691 [+]","SITRO-AIS 6 (CHIRKIN) [+]",0.00004159,+],+]
"JILIN-1 10 [+]","STARLINK-1063 [+]",0.00004155,+],+]
"STARLINK-5428 [+]","OBJECT T [+]",0.00004153,+],+]
"GHGSAT-C1 [+]","ICEYE-X20 [+]",0.00004151,+],+]
"BUGSAT-1 (TITA) [+]","STARLINK-4317 [+]",0.00004151,+],+]
"FLOCK 3S-1 [+]","STARLINK-1272 [+]",0.00004151,+],+]
"Z-SAT [+]","STARLINK-4624 [+]",0.0000415,+],+]
"NETSAT-4 [+]","STARLINK-4017 [+]",0.00004138,+],+]
"STARLINK-4488 [+]","OBJECT AH [+]",0.00004136,+],+]
"STARLINK-2573 [+]","ZORKIY 2M [+]",0.00004135,+],+]
"FALCONSAT-6 [+]","STARLINK-3909 [+]",0.00004125,+],+]
"S-NET D [+]","STARLINK-5620 [+]",0.00004107,+],+]
"STARLINK-1152 [+]","SALSAT [+]",0.00004104,+],+]
"STARLINK-3272 [+]","STRATOSAT-TK 1 (RS52S) [+]",0.00004102,+],+]
"RUNNER-1 (TYVAK-1005) [+]","STARLINK-30468 [+]",0.00004097,+],+]
"STARLINK-1043 [+]","KSM1-A [+]",0.00004094,+],+]
"STARLINK-1098 [+]","OBJECT H [+]",0.00004087,+],+]
"POLAR SCOUT KODIAK [+]","STARLINK-5009 [+]",0.00004074,+],+]
"STARLINK-3619 [+]","JILIN-1 GAOFEN 4A [+]",0.00004058,+],+]
"GLOBAL-4 [+]","AMICALSAT [+]",0.00004034,+],+]
"LEMUR-2-NATALIEMURRAY [+]","STARLINK-1455 [+]",0.00004015,+],+]
"STARLINK-4593 [+]","VIZARD-METEO (RS38S) [+]",0.00004013,+],+]
"LEMUR-2-KADI [+]","STARLINK-3135 [+]",0.00003998,+],+]
"STARLINK-3797 [+]","NANOZOND 1 (RS49S) [+]",0.00003993,+],+]
"D-STAR ONE (SPARROW) [+]","STARLINK-1941 [+]",0.0000399,+],+]
"RAVAN [+]","STARLINK-1849 [+]",0.00003973,+],+]
"STARLINK-2126 [+]","RUNNER-1 (TYVAK-1005) [+]",0.00003968,+],+]
"EAGLET-I [+]","STARLINK-6338 [+]",0.00003944,+],+]
"STARLINK-4797 [+]","VIZARD-METEO (RS38S) [+]",0.00003935,+],+]
"KKS-1 (KISEKI) [+]","ALOS-2 [+]",0.00003932,+],+]
"FALCONSAT-6 [+]","STARLINK-3909 [+]",0.00003929,+],+]
"LEMUR-2-REMY-COLTON [+]","STARLINK-3823 [+]",0.00003923,+],+]
"CAPELLA-9-WHITNEY [+]","STARLINK-5933 [+]",0.00003906,+],+]
"STARLINK-4195 [+]","OBJECT AJ [+]",0.00003904,+],+]
"OBJECT A [+]","OBJECT C [+]",0.00003902,+],+]
"BUFENG 1B [+]","STARLINK-1414 [+]",0.00003899,+],+]
"STARLINK-3875 [+]","HAWK-6B [+]",0.00003893,+],+]
"STARLINK-1676 [+]","KSM1-A [+]",0.00003881,+],+]
"METOP-B [+]","RESOURCESAT-2A [+]",0.00003872,+],+]
"STARLINK-3347 [+]","OBJECT AS [+]",0.00003854,+],+]
"KSM1-D [+]","STARLINK-2674 [+]",0.00003849,+],+]
"NETSAT-2 [+]","STARLINK-4479 [+]",0.00003809,+],+]
"SALSAT [+]","STARLINK-5210 [+]",0.00003788,+],+]
"STARLINK-3988 [+]","OBJECT AF [+]",0.00003781,+],+]
"SHIYAN 1 (SY-1) [+]","STARLINK-3504 [+]",0.0000377,+],+]
"BEESAT-1 [+]","CHEOPS [+]",0.00003755,+],+]
"SJ-7 [+]","STARLINK-1206 [+]",0.00003746,+],+]
"STARLINK-2501 [+]","NANOZOND 1 (RS49S) [+]",0.00003741,+],+]
"OBJECT F [+]","STARLINK-30273 [+]",0.00003736,+],+]
"STARLINK-2699 [+]","SITRO-AIS 7 (FARTUSHNIY) [+]",0.00003725,+],+]
"STARLINK-1147 [+]","DS-EO [+]",0.00003721,+],+]
"LEMUR-2-JIN-LUEN [+]","STARLINK-5125 [+]",0.00003718,+],+]
"FOX-1CLIFF (AO-95) [+]","STARLINK-5812 [+]",0.00003715,+],+]
"SEEDS II (CO-66) [+]","STARLINK-6035 [+]",0.00003715,+],+]
"STARLINK-5422 [+]","OBJECT AA [+]",0.00003707,+],+]
"VENUS [+]","STARLINK-4329 [+]",0.00003705,+],+]
"STARLINK-5188 [+]","STRATOSAT-TK 1 (RS52S) [+]",0.00003704,+],+]
"NORBI [+]","STARLINK-4614 [+]",0.000037,+],+]
"STARLINK-5096 [+]","OBJECT AS [+]",0.00003697,+],+]
"BUFENG 1B [+]","STARLINK-2111 [+]",0.00003679,+],+]
"STARLINK-1323 [+]","SITRO-AIS 12 (SMIRENNIY) [+]",0.00003676,+],+]
"LEMUR-2-KADI [+]","STARLINK-5436 [+]",0.00003663,+],+]
"STARLINK-4494 [+]","HAWK-6B [+]",0.00003662,+],+]
"HORS 2 [+]","STARLINK-30439 [+]",0.00003651,+],+]
"AEROCUBE 7 [+]","STARLINK-4565 [+]",0.00003627,+],+]
"STARLINK-2112 [+]","ION SCV-010 [+]",0.00003615,+],+]
"HIBARI [+]","STARLINK-5176 [+]",0.00003588,+],+]
"STARLINK-1279 [+]","NEXTSAT-2 [+]",0.00003582,+],+]
"STARLINK-2224 [+]","A-SEANSAT-PG1 [+]",0.00003574,+],+]
"STARLINK-1609 [+]","VIZARD-METEO (RS38S) [+]",0.00003564,+],+]
"ICEYE-X7 [+]","STARLINK-2171 [+]",0.0000355,+],+]
"STARLINK-5204 [+]","STRATOSAT-TK 1 (RS52S) [+]",0.00003546,+],+]
"STARLINK-2221 [+]","Z-SAT [+]",0.00003545,+],+]
"STARLINK-4169 [+]","OBJECT M [+]",0.00003538,+],+]
"STARLINK-3449 [+]","OBJECT C [+]",0.00003533,+],+]
"STARLINK-2268 [+]","OBJECT F [+]",0.00003532,+],+]
"STARLINK-1465 [+]","OBJECT J [+]",0.00003526,+],+]
"STARLINK-5009 [+]","OBJECT AS [+]",0.00003519,+],+]
"AL-FARABI 2 [+]","STARLINK-2604 [+]",0.00003517,+],+]
"STARLINK-3962 [+]","OBJECT C [+]",0.00003517,+],+]
"TIANHUI 2-02A [+]","STARLINK-30489 [+]",0.00003513,+],+]
"CUBESX-HSE [+]","STARLINK-30321 [+]",0.00003512,+],+]
"KSM1-C [+]","STARLINK-2058 [+]",0.00003496,+],+]
"STARLINK-5020 [+]","CUBEBEL 2 (EU11S) [+]",0.00003495,+],+]
"STARLINK-3259 [+]","SITRO-AIS 10 (BURDAEV) [+]",0.00003492,+],+]
"STARLINK-4358 [+]","NESS [+]",0.0000349,+],+]
"STARLINK-3555 [+]","HAWK-6A [+]",0.00003484,+],+]
"LEMUR-2-REMY-COLTON [+]","STARLINK-3160 [+]",0.00003474,+],+]
"D-STAR ONE (SPARROW) [+]","STARLINK-2048 [+]",0.00003469,+],+]
"STARLINK-3144 [+]","OBJECT AC [+]",0.00003454,+],+]
"RANGE-A [+]","STARLINK-5641 [+]",0.0000345,+],+]
"KOSEN-1 [+]","STARLINK-3562 [+]",0.00003448,+],+]
"FLOCK 3S-1 [+]","STARLINK-1089 [+]",0.00003438,+],+]
"STARLINK-3968 [+]","OBJECT AF [+]",0.00003438,+],+]
"STARLINK-5268 [+]","HAWK-6B [+]",0.0000343,+],+]
"STARLINK-6101 [+]","ION SCV-010 [+]",0.00003422,+],+]
"LEMUR-2-MONSON [+]","STARLINK-6059 [+]",0.0000342,+],+]
"STARLINK-4112 [+]","OBJECT K [+]",0.0000342,+],+]
"TIANQI-3 [+]","STARLINK-4260 [+]",0.0000342,+],+]
"STARLINK-3127 [+]","OBJECT AP [+]",0.00003416,+],+]
"STARLINK-1676 [+]","KSM1-A [+]",0.00003415,+],+]
"JILIN-1 GAOFEN 03D13 [+]","HUYGENS [+]",0.00003414,+],+]
"AEROCUBE 5C [+]","STARLINK-3109 [+]",0.00003407,+],+]
"SPAWAR-CAL-R [+]","STARLINK-4424 [+]",0.00003402,+],+]
"STARLINK-3292 [+]","POLYTECH-UNIVERSE 3 (RS46S) [+]",0.00003399,+],+]
"ISS (ZARYA) [+]","GPX2 3U [+]",0.00003396,+],+]
"STARLINK-5135 [+]","OBJECT A [+]",0.00003389,+],+]
"LEMUR-2-KADI [+]","STARLINK-5165 [+]",0.00003375,+],+]
"PROMETHEUS 2-1 [+]","STARLINK-1221 [+]",0.00003374,+],+]
"TIANQI-14 [+]","STARLINK-5287 [+]",0.00003368,+],+]
"BRIO [+]","STARLINK-1400 [+]",0.00003367,+],+]
"STARLINK-5695 [+]","CUBEBEL 2 (EU11S) [+]",0.00003342,+],+]
"ESEO [+]","STARLINK-4463 [+]",0.00003337,+],+]
"STARLINK-4684 [+]","HAWK-6B [+]",0.00003334,+],+]
"STARLINK-2511 [+]","CSTP 1.2 (STC 1.2) [+]",0.00003322,+],+]
"BUFENG 1A [+]","STARLINK-2503 [+]",0.00003315,+],+]
"A-SEANSAT-PG1 [+]","STARLINK-30223 [+]",0.00003313,+],+]
"CSIM-FD [+]","STARLINK-1559 [+]",0.00003313,+],+]
"STARLINK-5235 [+]","HAWK-6C [+]",0.00003309,+],+]
"FIRST-MOVE [+]","STARLINK-4472 [+]",0.00003296,+],+]
"POLAR SCOUT KODIAK [+]","STARLINK-3262 [+]",0.00003296,+],+]
"STARLINK-3877 [+]","SITRO-AIS 9 (SHCHUKIN) [+]",0.00003294,+],+]
"STARLINK-4470 [+]","OBJECT C [+]",0.00003287,+],+]
"STARLINK-5655 [+]","SITRO-AIS 8 (ANOKHIN) [+]",0.00003286,+],+]
"SIRION PATHFINDER-2 [+]","STARLINK-4392 [+]",0.00003276,+],+]
"KAZSCISAT-1 [+]","STARLINK-2103 [+]",0.00003271,+],+]
"RESURS-DK 1 [+]","STARLINK-1358 [+]",0.00003271,+],+]
"NETSAT-2 [+]","STARLINK-4578 [+]",0.0000327,+],+]
"STARLINK-4170 [+]","POLYTECH-UNIVERSE 3 (RS46S) [+]",0.00003269,+],+]
"STARLINK-3620 [+]","YARILO 3 [+]",0.00003268,+],+]
"STARLINK-2392 [+]","OBJECT J [+]",0.00003262,+],+]
"SALSAT [+]","STARLINK-2146 [+]",0.00003259,+],+]
"STARLINK-3707 [+]","NEXTSAT-2 [+]",0.00003258,+],+]
"STRIX-BETA [+]","STARLINK-3878 [+]",0.00003258,+],+]
"ICEYE-X5 [+]","STARLINK-30286 [+]",0.00003255,+],+]
"STARLINK-3319 [+]","A-SEANSAT-PG1 [+]",0.00003248,+],+]
"LEMUR-2-THENICKMOLO [+]","STARLINK-3239 [+]",0.00003243,+],+]
"STARLINK-1275 [+]","MONITOR-2 (RS39S) [+]",0.00003237,+],+]
"HST [+]","STARLINK-30483 [+]",0.00003226,+],+]
"STARLINK-3460 [+]","HAWK-6A [+]",0.00003224,+],+]
"STARLINK-1604 [+]","OBJECT AS [+]",0.00003222,+],+]
"A-SEANSAT-PG1 [+]","STARLINK-30460 [+]",0.0000322,+],+]
"STARLINK-2515 [+]","SITRO-AIS 11 (SHEFFER) [+]",0.00003216,+],+]
"STARLINK-4264 [+]","SNIPE 4 [+]",0.0000321,+],+]
"SHIJIAN-6 01A (SJ-6 01A) [+]","STARLINK-5483 [+]",0.00003188,+],+]
"STARLINK-1909 [+]","SITRO-AIS 12 (SMIRENNIY) [+]",0.00003188,+],+]
"STARLINK-1848 [+]","STRIX-1 [+]",0.00003169,+],+]
"STARLINK-5260 [+]","LUMELITE-4 [+]",0.00003163,+],+]
"STARLINK-4420 [+]","OBJECT C [+]",0.00003154,+],+]
"STARLINK-2570 [+]","CUBEBEL 2 (EU11S) [+]",0.00003147,+],+]
"STARLINK-3826 [+]","OBJECT AE [+]",0.00003142,+],+]
"STARLINK-3245 [+]","A-SEANSAT-PG1 [+]",0.00003134,+],+]
"RESURS-DK 1 [+]","STARLINK-1682 [+]",0.00003115,+],+]
"STARLINK-1740 [+]","STRIX-1 [+]",0.00003109,+],+]
"STARLINK-5173 [+]","OBJECT E [+]",0.00003103,+],+]
"STARLINK-5929 [+]","ANSER-FLW2 [+]",0.00003097,+],+]
"IHOPSAT-TD [+]","STARLINK-5948 [+]",0.00003094,+],+]
"AUTCUBE 2 [+]","STARLINK-5922 [+]",0.00003078,+],+]
"PROMETHEUS 2-1 [+]","STARLINK-1553 [+]",0.00003076,+],+]
"SHIYAN 1 (SY-1) [+]","STARLINK-5031 [+]",0.0000306,+],+]
"STARLINK-2607 [+]","SITRO-AIS 5 (KATYS) [+]",0.00003053,+],+]
"STARLINK-3877 [+]","OBJECT C [+]",0.00003026,+],+]
"STARLINK-1371 [+]","SITRO-AIS 11 (SHEFFER) [+]",0.00003024,+],+]
"STARLINK-1369 [+]","AAC-HSI-SAT1 [+]",0.00003006,+],+]
"STARLINK-5604 [+]","LEMUR-2-DEVERILL-M-T [+]",0.00003005,+],+]
"LEMUR-2-REMY-COLTON [+]","STARLINK-4500 [+]",0.00002985,+],+]
"R2 [+]","STARLINK-3841 [+]",0.0000298,+],+]
"AEROCUBE 8D [+]","STARLINK-5785 [+]",0.00002975,+],+]
"STARLINK-4015 [+]","HAWK-6A [+]",0.00002971,+],+]
"STARLINK-4024 [+]","OBJECT P [+]",0.00002968,+],+]
"LEMUR-2-KADI [+]","STARLINK-3206 [+]",0.00002964,+],+]
"AISTECHSAT 2 [+]","STARLINK-5597 [+]",0.00002964,+],+]
"STARLINK-3881 [+]","NEUSAR [+]",0.00002963,+],+]
"LEMUR-2-ZO [+]","STARLINK-1310 [+]",0.00002961,+],+]
"CAPELLA-9-WHITNEY [+]","STARLINK-5908 [+]",0.00002957,+],+]
"NETSAT-3 [+]","STARLINK-4023 [+]",0.00002948,+],+]
"STARLINK-1279 [+]","CUPID [+]",0.00002941,+],+]
"XIAOXIANG 1-07 [+]","STARLINK-1031 [+]",0.00002936,+],+]
"STARLINK-4189 [+]","OBJECT AG [+]",0.00002925,+],+]
"JILIN-1 10 [+]","STARLINK-2628 [+]",0.00002889,+],+]
"STPSAT-5 [+]","STARLINK-4350 [+]",0.00002884,+],+]
"STARLINK-5383 [+]","SITRO-AIS 9 (SHCHUKIN) [+]",0.00002883,+],+]
"STARLINK-5054 [+]","OBJECT C [+]",0.0000288,+],+]
"LEMUR-2-NATALIEMURRAY [+]","STARLINK-3523 [+]",0.0000287,+],+]
"BRIO [+]","STARLINK-4610 [+]",0.0000287,+],+]
"STARLINK-5603 [+]","NESS [+]",0.00002869,+],+]
"STARLINK-5507 [+]","ANSER-FLW2 [+]",0.00002869,+],+]
