NORAD_CAT_ID_1,OBJECT_NAME_1,NORAD_CAT_ID_2,OBJECT_NAME_2,MAX_PROB,DILUTION
53267,"STARLINK-4060 [+]",40604,"DMSP 5D-2 F13 DEB [-]",0.000005258,0.859
43798,"ASTROCAST 0.1 [+]",57132,"STARLINK-6128 [+]",0.000003289,0.402
52882,"STARLINK-4181 [+]",29944,"FENGYUN 1C DEB [-]",0.00003223,0.293
41774,"SKYSAT-C3 [+]",52196,"GLOBAL-18 [+]",0.0000002694,0.761
57477,"STARLINK-30176 [+]",35071,"COSMOS 2251 DEB [-]",0.0000005539,0.677
46478,"HJ-2A [+]",35253,"METEOR 2-5 DEB [-]",0.0000006239,0.664
57889,"YAOGAN-39 02B [+]",49537,"COSMOS 1408 DEB [-]",0.000001605,0.46
57911,"STARLINK-30478 [+]",5154,"THORAD AGENA D DEB [-]",0.000003196,0.322
48377,"STARLINK-2499 [+]",8757,"SL-8 DEB [-]",0.00004315,0.276
53923,"STARLINK-5004 [+]",57326,"OBJECT BA [-]",0.000006437,0.87
52693,"STARLINK-3946 [+]",57198,"YARILO 3 [+]",0.000008086,0.543
55415,"STARLINK-5618 [+]",20576,"ATLAS 28E DEB [-]",0.000004339,0.803
55380,"STARLINK-5571 [+]",57168,"OBJECT C [+]",0.00005597,0.282
51838,"JILIN-1 GAOFEN 03D17 [+]",56938,"FOSSASA-2E15 [+]",0.000003517,0.273
45226,"STARLINK-1217 [+]",57655,"CZ-4C R/B [-]",0.00009926,0.156
47234,"GECAM-A [+]",55660,"STARLINK-5467 [+]",0.00001632,0.419
48896,"SPACEBEE-105 [+]",52948,"GPX2 3U [+]",0.000001839,0.526
47875,"STARLINK-2331 [+]",2016,"DIAPASON (D1-A) [?]",0.00007234,0.179
44759,"STARLINK-1054 [+]",29868,"FENGYUN 1C DEB [-]",0.00000465,0.766
55484,"STARLINK-5696 [+]",26416,"CZ-4B DEB [-]",0.000007239,0.658
43808,"POLAR SCOUT YUKON [+]",56116,"STARLINK-6114 [+]",0.00001888,0.384
41187,"ORBCOMM FM108 [+]",22491,"PEGASUS R/B [-]",0.0000006318,0.549
47973,"M2-B [+]",46811,"CZ-2C R/B [-]",0.00001468,0.139
46914,"KSM1-B [+]",47804,"STARLINK-2385 [+]",0.000004439,0.713
48911,"YAM-2 [+]",55055,"FLOCK 4Y-4 [+]",0.0000002483,0.774
47626,"STARLINK-1761 [+]",57208,"SITRO-AIS 11 (SHEFFER) [+]",0.00001336,0.478
49387,"SDGSAT 1 [+]",56991,"SPEI SATELLES [+]",0.00001816,0.123
58041,"STARLINK-30542 [+]",15889,"COSMOS 1666 [?]",0.000003281,0.355
57174,"OBJECT J [+]",43821,"FLOCK 3S-2 [-]",0.0000007935,0.39
52359,"STARLINK-3853 [+]",57037,"OBJECT AK [+]",0.000006506,0.605
48922,"D2/ATLACOM-1 [+]",56733,"OBJECT C [-]",0.000001029,0.533
43194,"ZHANGHENG 1 (CSES) [+]",43103,"CZ-2D DEB [-]",0.00001473,0.135
53678,"STARLINK-4418 [+]",87293,"UNKNOWN [-]",0.00002871,0.41
45196,"STARLINK-1244 [+]",27629,"SL-14 DEB [-]",0.000007201,0.653
51952,"OBJECT G [+]",52402,"SPACEBEENZ-20 [+]",0.000002435,0.51
48433,"STARLINK-2699 [+]",5154,"THORAD AGENA D DEB [-]",0.00001303,0.634
40059,"OCO 2 [+]",30984,"FENGYUN 1C DEB [-]",0.0000007044,0.709
53285,"STARLINK-4173 [+]",27153,"PSLV DEB [-]",0.000005309,0.674
43831,"SAUDISAT 5A [+]",53178,"STARLINK-4280 [+]",0.000006553,0.602
56898,"STARLINK-6205 [+]",42830,"OBJECT F [-]",0.0000006721,0.848
41850,"CELTEE 1 [+]",48609,"FALCON 9 DEB [-]",0.0000009973,0.57
56909,"STARLINK-5999 [+]",29042,"CZ-4B DEB [-]",0.000004134,0.258
53876,"CHUANGXIN 16B (CX-16B) [+]",55399,"STARLINK-5276 [+]",0.001502,0.04
48320,"STARLINK-2029 [+]",49403,"OBJECT J [-]",0.000005311,0.706
40144,"TIANTUO 2 [+]",43694,"PROXIMA I [+]",0.0000004605,0.793
43076,"IRIDIUM 137 [+]",48750,"NOAA 17 DEB [-]",0.0000008291,0.566
56165,"CHECKMATE 6 [+]",20902,"CZ-4 DEB [-]",0.00001164,0.251
41901,"SPARK 2 [+]",54905,"CZ-6A DEB [-]",0.000001995,0.378
56537,"STARLINK-6311 [+]",23608,"ARIANE 40+3 R/B [-]",0.00001508,0.546
52172,"NUSAT-27 (SALLY RIDE) [+]",51579,"COSMOS 1408 DEB [-]",0.0000004026,0.873
48404,"STARLINK-2593 [+]",27153,"PSLV DEB [-]",0.00003374,0.4
41394,"COSMOS 2515 [+]",40022,"PACE [-]",0.000001566,0.399
53850,"STARLINK-4767 [+]",33645,"FENGYUN 1C DEB [-]",0.000006242,0.63
22825,"EYESAT A (AO-27) [P]",30103,"FENGYUN 1C DEB [-]",0.00002371,0.174
57775,"STARLINK-30305 [+]",34916,"COSMOS 2251 DEB [-]",0.00000103,0.504
49954,"IXPE [+]",55931,"STARLINK-5897 [+]",0.00001004,0.511
53223,"STARLINK-4354 [+]",1961,"TITAN 3C TRANSTAGE DEB [-]",0.000007565,0.747
55041,"SKYKRAFT-1 [+]",56847,"OBJECT B [+]",0.0000006845,0.601
45059,"STARLINK-1165 [+]",33843,"COSMOS 2251 DEB [-]",0.00001564,0.499
49393,"YAOGAN-35 C [+]",58141,"YAOGAN-39 04A [+]",0.0000005562,0.682
45215,"STARLINK-1245 [+]",35192,"FENGYUN 1C DEB [-]",0.000008496,0.757
55570,"STARLINK-5737 [+]",56296,"STARLINK-30089 [P]",0.0000771,0.482
43813,"BRIO [+]",48638,"STARLINK-2758 [+]",0.00001013,0.511
39624,"SJ-11-06 [+]",24795,"IRIDIUM 5 [-]",0.000007636,0.528
57072,"STARLINK-5843 [+]",57325,"OBJECT AZ [-]",0.0000008521,0.567
51026,"FLOCK 4X-26 [+]",51047,"FLOCK 4X-9 [+]",0.0000001401,0.529
43169,"WEINA 1A [+]",53878,"CZ-2D R/B [-]",0.000001151,0.629
43572,"IRIDIUM 165 [+]",31218,"FENGYUN 1C DEB [-]",0.000002082,0.381
53318,"YAOGAN-35 03B [+]",43103,"CZ-2D DEB [-]",0.000000401,0.839
47650,"STARLINK-2033 [+]",9962,"COSMOS 886 DEB [-]",0.00000418,0.74
55035,"FLOCK 4Y-3 [+]",52893,"FALCON 9 DEB [-]",0.000001168,0.34
47391,"STARLINK-2112 [+]",57203,"UTMN 2 (RS27S) [+]",0.000005887,0.831
55441,"ION SCV-009 [+]",58166,"STARLINK-30789 [+]",0.000007446,0.242
47601,"STARLINK-2006 [+]",4649,"THORAD AGENA D DEB [-]",0.000006407,0.818
56849,"OBJECT D [+]",44888,"CZ-4B R/B [-]",0.0000006627,0.66
41852,"AEROCUBE 8D [+]",56096,"STARLINK-6089 [+]",0.000004631,0.734
46478,"HJ-2A [+]",35253,"METEOR 2-5 DEB [-]",0.000001009,0.522
53622,"STARLINK-4568 [+]",57040,"OBJECT AN [+]",0.000003711,0.802
54752,"SHIYAN 21 (SY-21) [+]",43891,"OBJECT R [-]",0.0000004065,0.865
45531,"STARLINK-1329 [+]",33505,"SL-14 R/B [-]",0.00001808,0.44
43885,"LEMUR-2-GUSTAVO [+]",45580,"STARLINK-1333 [+]",0.00001474,0.43
55407,"STARLINK-5019 [+]",57181,"OBJECT R [+]",0.000005824,0.637
39159,"PROBA-V [+]",18552,"SL-8 DEB [-]",0.00000188,0.592
53586,"CHUANGXIN 16A (CX-16A) [+]",56356,"STARLINK-5535 [+]",0.000004323,0.808
41925,"IRIDIUM 112 [+]",44023,"ORBCOMM FM16 DEB [-]",0.0000005944,0.676
48900,"TUBIN [+]",57670,"STARLINK-30322 [+]",0.0000006308,0.721
55029,"FLOCK 4Y-10 [+]",49321,"OBJECT G [?]",0.000007722,0.171
51757,"STARLINK-3459 [+]",22547,"SL-16 DEB [-]",0.000006061,0.683
55019,"KSF3-B [+]",9824,"COSMOS 886 DEB [-]",0.000001275,0.526
43016,"MAKERSAT 0 [+]",270107,"UNKNOWN [-]",0.000001014,0.77
53156,"STARLINK-4087 [+]",27129,"PSLV DEB [-]",0.000008087,0.542
41189,"ORBCOMM FM116 [+]",34683,"COSMOS 2251 DEB [-]",0.0000004463,0.765
37781,"HAIYANG-2A [+]",31723,"FENGYUN 1C DEB [-]",0.000001229,0.74
49424,"STARLINK-3135 [+]",57327,"OBJECT BB [-]",0.000003771,0.851
43249,"IRIDIUM 144 [+]",24907,"IRIDIUM 22 [-]",0.000003822,0.756
44716,"STARLINK-1010 [+]",38784,"FENGYUN 1C DEB [-]",0.000003771,0.8
53688,"STARLINK-4571 [+]",39914,"PEGASUS DEB [-]",0.000008399,0.516
53045,"STARLINK-4350 [+]",30297,"FENGYUN 1C DEB [-]",0.00001242,0.604
55365,"STARLINK-5639 [+]",5808,"THOR ABLESTAR DEB [-]",0.000003882,0.811
46455,"JILIN-1 GAOFEN 3C [+]",57668,"STARLINK-30278 [+]",0.000000795,0.865
25160,"CELESTIS-02 & TAURUS R/B [+]",18513,"THORAD AGENA D DEB [-]",0.000001049,0.692
48085,"BEESAT-8 [+]",56979,"SPACEBEE-172 [+]",0.0000008258,0.795
48686,"STARLINK-2629 [+]",7337,"COSMOS 660 [?]",0.000006714,0.724
51847,"STRIX-BETA [+]",53636,"STARLINK-4586 [+]",0.000007335,0.595
57072,"STARLINK-5843 [+]",37455,"FENGYUN 1C DEB [-]",0.0000006505,0.731
43182,"LEMUR-2-JIN-LUEN [+]",51142,"STARLINK-3369 [+]",0.000005896,0.706
35935,"ITUPSAT1 [+]",1433,"DELTA 1 R/B [-]",0.000002546,0.393
55386,"STARLINK-5555 [+]",26214,"CZ-4B DEB [-]",0.0002426,0.137
49455,"STARLINK-3145 [+]",52388,"JILIN-1 GAOFEN 4A [+]",0.00004282,0.237
47866,"STARLINK-2320 [+]",15535,"COSMOS 249 DEB [-]",0.00000603,0.674
54192,"STARLINK-5268 [+]",270051,"UNKNOWN [-]",0.00001038,0.581
46765,"STARLINK-1906 [+]",32787,"COMPASS-1 [-]",0.00000811,0.653
56108,"STARLINK-6081 [+]",36597,"CZ-2D R/B [-]",0.000007158,0.769
48375,"STARLINK-2603 [+]",31222,"FENGYUN 1C DEB [-]",0.000006135,0.757
48241,"ONEWEB-0201 [+]",6213,"DELTA 1 DEB [-]",0.000004869,0.462
35681,"DEIMOS-1 [+]",26259,"CZ-4B DEB [-]",0.0000006438,0.852
51855,"STARLINK-3545 [+]",43801,"OBJECT AV [-]",0.00009694,0.225
28220,"SHIYAN 1 (SY-1) [+]",52140,"STARLINK-3682 [+]",0.00001058,0.497
52409,"SPACEBEE-150 [+]",53946,"YAOGAN-36 01B [+]",0.000001044,0.535
43790,"EAGLET-I [+]",56414,"STARLINK-5136 [+]",0.0000007361,0.689
53841,"STARLINK-4750 [+]",57196,"HORS 2 [+]",0.000007933,0.725
47804,"STARLINK-2385 [+]",43771,"OBJECT P [-]",0.000004203,0.796
28220,"SHIYAN 1 (SY-1) [+]",54181,"STARLINK-5227 [+]",0.00001026,0.611
46496,"ICEYE-X7 [+]",47839,"STARLINK-2431 [+]",0.00001178,0.675
56699,"STARLINK-30127 [+]",3530,"COSMOS 252 [?]",0.000001408,0.477
43768,"AISTECHSAT 2 [+]",55279,"STARLINK-5323 [+]",0.00001644,0.372
57780,"STARLINK-30380 [+]",5280,"COSMOS 397 DEB [-]",0.000001959,0.437
56756,"KONDOR FKA NO.1 [+]",57675,"STARLINK-30317 [+]",0.000001297,0.455
57973,"STARLINK-30502 [+]",28812,"SL-24 DEB [-]",0.000003291,0.346
48034,"STARLINK-2288 [+]",55229,"CZ-6A DEB [-]",0.0000178,0.547
52935,"DS-EO [+]",56701,"STARLINK-30125 [+]",0.0000005487,0.702
57193,"SITRO-AIS 8 (ANOKHIN) [+]",270070,"UNKNOWN [-]",0.0000003966,0.848
53655,"STARLINK-4470 [+]",57168,"OBJECT C [+]",0.00003287,0.429
50843,"STARLINK-3325 [+]",35174,"FENGYUN 1C DEB [-]",0.000008669,0.795
55283,"STARLINK-5317 [+]",43431,"CZ-4B DEB [-]",0.00001248,0.434
54187,"STARLINK-5240 [+]",56748,"OBJECT F [+]",0.000004874,0.749
57386,"STARLING 4 [+]",28647,"TITAN 4B R/B [-]",0.0000005111,0.841
57208,"SITRO-AIS 11 (SHEFFER) [+]",57297,"STARLINK-30234 [+]",0.000001262,0.609
33433,"SHIYAN 3 (SY-3) [+]",29909,"FENGYUN 1C DEB [-]",0.0000005802,0.697
53254,"STARLINK-4134 [+]",57167,"STRATOSAT-TK 1 (RS52S) [+]",0.00004446,0.234
32956,"COSMOS 2439 [+]",3123,"DELTA 1 DEB [-]",0.00000122,0.772
54754,"SWOT [+]",12690,"COSMOS 1275 DEB [-]",0.000002586,0.358
48334,"STARLINK-2470 [+]",54399,"CZ-6A DEB [-]",0.0000379,0.257
43888,"LEMUR-2-SARAHBETTYBOO [+]",46718,"STARLINK-1821 [+]",0.000007169,0.74
51060,"ETV-A1 [+]",45631,"FREGAT DEB [-]",0.000001704,0.394
41919,"IRIDIUM 109 [+]",270025,"UNKNOWN [-]",0.000001335,0.722
47495,"FLOCK 4S-27 [+]",57398,"CZ-4B DEB [-]",0.000001234,0.447
57247,"STARLINK-5039 [+]",36553,"COSMOS 2251 DEB [-]",0.0000009729,0.566
39239,"YAOGAN 17A [+]",21283,"DELTA 1 DEB [-]",0.0000009823,0.675
55413,"STARLINK-5060 [+]",20576,"ATLAS 28E DEB [-]",0.000003632,0.877
51044,"IRIS-A [+]",24777,"DMSP 5D-2 F14 DEB [-]",0.0000007907,0.811
55039,"FLOCK 4Y-1 [+]",48902,"LINCS1 [-]",0.0000008376,0.421
46586,"STARLINK-1737 [+]",57179,"OBJECT P [+]",0.00002012,0.343
49401,"DRUMS [+]",55453,"STARLINK-5684 [+]",0.000007327,0.694
45389,"STARLINK-1283 [+]",30694,"FENGYUN 1C DEB [-]",0.00001172,0.676
43884,"LEMUR-2-REMY-COLTON [+]",51129,"STARLINK-3396 [+]",0.000004325,0.819
56969,"SPACEBEE-179 [+]",57678,"STARLINK-30320 [+]",0.000001497,0.498
43774,"HIBER-2 [+]",56127,"STARLINK-6104 [+]",0.000008618,0.555
43820,"SEAHAWK-1 [+]",55372,"STARLINK-5568 [+]",0.000007272,0.746
41187,"ORBCOMM FM108 [+]",33874,"IRIDIUM 33 DEB [-]",0.000001341,0.441
46914,"KSM1-B [+]",47804,"STARLINK-2385 [+]",0.000005106,0.664
48404,"STARLINK-2593 [+]",28809,"KIRARI (OICETS) [?]",0.000004357,0.775
43249,"IRIDIUM 144 [+]",82189,"UNKNOWN [-]",0.000001423,0.425
56141,"STARLINK-5377 [+]",43763,"UPPER FREE FLYER [-]",0.000004329,0.786
46495,"SALSAT [+]",48400,"STARLINK-2576 [+]",0.000006437,0.671
54078,"STARLINK-5138 [+]",57206,"OBJECT AS [+]",0.0004531,0.107
56818,"STARLINK-6028 [+]",43810,"OBJECT BE [-]",0.0000004357,0.794
51956,"STARLINK-3700 [+]",58149,"SL-4 R/B [-]",0.0001117,0.184
55755,"STARLINK-5619 [+]",3038,"SL-8 DEB [-]",0.000004652,0.777
57526,"STARLINK-30257 [+]",5088,"COSMOS 397 DEB [-]",0.0000004484,0.801
44741,"STARLINK-1036 [+]",30496,"FENGYUN 1C DEB [-]",0.00002116,0.368
43234,"O3B FM13 [+]",44113,"O3B FM19 [+]",0.0000004338,0.82
55133,"OBJECT A [+]",35398,"CZ-4 DEB [-]",0.0000003785,0.877
56186,"GHGSAT-C8 [+]",58141,"YAOGAN-39 04A [+]",0.0000004343,0.813
53161,"STARLINK-4055 [+]",32033,"BREEZE-M DEB [-]",0.000008656,0.57
46140,"STARLINK-1594 [+]",57174,"OBJECT J [+]",0.00001092,0.577
49080,"ONEWEB-0290 [+]",21655,"METEOR 3-5 [?]",0.000006028,0.446
48434,"STARLINK-2692 [+]",57187,"SVYATOBOR 1 (RS60S) [+]",0.0001103,0.146
55256,"OBJECT J [+]",49812,"OBJECT A [?]",0.0000009919,0.498
48670,"STARLINK-2763 [+]",27629,"SL-14 DEB [-]",0.000005783,0.875
48404,"STARLINK-2593 [+]",27153,"PSLV DEB [-]",0.00002402,0.474
57869,"STARLINK-30441 [+]",35192,"FENGYUN 1C DEB [-]",0.0000009649,0.745
53273,"STARLINK-4051 [+]",35223,"FENGYUN 1C DEB [-]",0.00002658,0.452
43944,"XIAOXIANG 3 [+]",46932,"APSS-1 [+]",0.000001048,0.5
44720,"STARLINK-1014 [+]",57174,"OBJECT J [+]",0.000004029,0.774
46501,"LEMUR-2-DAYWZAGOODDAY [+]",270119,"UNKNOWN [-]",0.0000009781,0.626
43477,"GRACE-FO 2 [+]",43585,"GAOFEN-11 01 [+]",0.0000006763,0.635
48372,"STARLINK-2572 [+]",57023,"OBJECT V [+]",0.000005956,0.849
47509,"GHGSAT-C2 [+]",55690,"HORUS 1 [+]",0.0000005523,0.672
41601,"SKYSAT-C1 [+]",55101,"SPACEBEE-159 [+]",0.0000008301,0.408
53820,"STARLINK-4758 [+]",1672,"TITAN 3C TRANSTAGE DEB [-]",0.000004788,0.738
51854,"STARLINK-3541 [+]",49840,"COSMOS 1408 DEB [-]",0.000003878,0.872
53846,"STARLINK-4746 [+]",57191,"POLYTECH-UNIVERSE 3 (RS46S) [+]",0.0001043,0.2
29505,"SHIJIAN-6 02A (SJ-6 02A) [+]",29043,"CZ-4B DEB [-]",0.000004109,0.244
48602,"STARLINK-2713 [+]",32148,"FENGYUN 1C DEB [-]",0.000004969,0.747
40044,"LEMUR-1 [+]",35729,"COSMOS 2251 DEB [-]",0.000001028,0.707
58105,"STARLINK-30616 [+]",37198,"BREEZE-M DEB [-]",0.000000581,0.682
29228,"RESURS-DK 1 [+]",48466,"STARLINK-2687 [+]",0.00004796,0.27
47620,"STARLINK-1528 [+]",57201,"SITRO-AIS 9 (SHCHUKIN) [+]",0.00006622,0.215
53887,"STARLINK-5029 [+]",57208,"SITRO-AIS 11 (SHEFFER) [+]",0.00001027,0.708
39440,"CUBEBUG-2 (LO-74) [+]",40024,"NANOSATC-BR1 [+]",0.0000005419,0.675
50203,"STARLINK-3257 [+]",57178,"CUBESX-HSE 3 (RS42S) [+]",0.00000579,0.703
49018,"NINGXIA-1 6 [+]",29980,"FENGYUN 1C DEB [-]",0.0000007586,0.604
52280,"STARLINK-3764 [+]",18958,"COSMOS 1933 [?]",0.000004383,0.745
52115,"STARLINK-3685 [+]",228,"DELTA 1 DEB [-]",0.000005966,0.73
43764,"POLAR SCOUT KODIAK [+]",56914,"STARLINK-5961 [+]",0.0000007987,0.589
56205,"FACSAT-2 [+]",24873,"IRIDIUM 921 [-]",0.000001347,0.736
48894,"SPACEBEE-107 [+]",58111,"STARLINK-30595 [+]",0.0000007329,0.608
56351,"STARLINK-5891 [+]",54228,"ELECTRON KICK STAGE R/B [-]",0.00001925,0.37
49410,"STARLINK-3147 [+]",40221,"COSMOS 2251 DEB [-]",0.00005077,0.225
52445,"JILIN-1 GAOFEN 3D28 [+]",37011,"FENGYUN 1C DEB [-]",0.0000004308,0.788
47639,"STARLINK-2016 [+]",48427,"CZ-2C R/B [-]",0.0001826,0.117
53911,"STARLINK-5048 [+]",49403,"OBJECT J [-]",0.00001389,0.589
56864,"OBJECT U [+]",10261,"DELTA 1 DEB [-]",0.0000004383,0.821
45751,"STARLINK-1464 [+]",37342,"COSMOS 2251 DEB [-]",0.000007921,0.562
53616,"STARLINK-4605 [+]",57582,"OBJECT C [+]",0.000007308,0.584
51863,"STARLINK-3555 [+]",55324,"HAWK-6B [+]",0.000003947,0.871
45540,"STARLINK-1368 [+]",57325,"OBJECT AZ [-]",0.000005638,0.679
57246,"STARLINK-5049 [+]",29509,"CZ-4B DEB [-]",0.000002,0.389
53271,"STARLINK-4069 [+]",57023,"OBJECT V [+]",0.0002063,0.109
52619,"STARLINK-3741 [+]",52937,"NEUSAR [+]",0.000013,0.437
41920,"IRIDIUM 102 [+]",13028,"SL-8 R/B [-]",0.00003867,0.202
44313,"XIAOXIANG 4 [+]",52622,"STARLINK-4008 [+]",0.000003967,0.782
55765,"STARLINK-5595 [+]",58021,"CSC-2 [+]",0.00002042,0.556
56200,"HAWK-7C [+]",31591,"CBERS 1 DEB [-]",0.0000307,0.149
46460,"JILIN-1 GAOFEN 3H [+]",49317,"OBJECT C [?]",0.00002287,0.153
47896,"STARLINK-2356 [+]",57655,"CZ-4C R/B [-]",0.000005414,0.789
57111,"STARLINK-6140 [+]",35270,"CZ-4B DEB [-]",0.0000004887,0.776
53434,"STARLINK-4498 [+]",57004,"OBJECT A [+]",0.000006717,0.724
53025,"STARLINK-4218 [+]",31086,"FENGYUN 1C DEB [-]",0.000007966,0.558
43258,"IRIDIUM 143 [+]",41363,"NOAA 16 DEB [-]",0.000001637,0.514
44311,"BUFENG 1B [+]",48129,"STARLINK-2471 [+]",0.000005207,0.667
45214,"STARLINK-1233 [+]",35269,"CZ-4B DEB [-]",0.000006678,0.849
43072,"IRIDIUM 116 [+]",20262,"SL-14 R/B [-]",0.000001741,0.596
55940,"STARLINK-5864 [+]",26284,"CZ-4B DEB [-]",0.000004251,0.867
50495,"ONEWEB-0420 [+]",45519,"METEOR 3-1 DEB [-]",0.00004882,0.216
52155,"OBJECT C [+]",55663,"STARLINK-5473 [+]",0.00008282,0.235
54786,"STARLINK-5438 [+]",28855,"PSLV DEB [-]",0.000008703,0.593
51043,"FLOCK 4X-6 [+]",23303,"SL-16 DEB [-]",0.0000002204,0.873
45794,"GAOFEN-9 03 [+]",47526,"KEPLER-14 (STELLA) [+]",0.0000004649,0.782
46565,"STARLINK-1735 [+]",46914,"KSM1-B [+]",0.000003866,0.773
28366,"APRIZESAT 2 [+]",31826,"FENGYUN 1C DEB [-]",0.000001228,0.702
55256,"OBJECT J [+]",49812,"OBJECT A [?]",0.0000006308,0.624
49311,"ONEWEB-0385 [+]",44514,"ARIANE 42P DEB [-]",0.000002265,0.717
48865,"COSMOS 2550 [+]",48943,"QMR-KWT [+]",0.000005615,0.213
48103,"STARLINK-2438 [P]",36697,"FENGYUN 1C DEB [-]",0.000008112,0.792
51949,"OBJECT D [+]",54842,"STARLINK-5387 [+]",0.00000492,0.825
45393,"STARLINK-1291 [+]",30659,"FENGYUN 1C DEB [-]",0.00001869,0.357
45673,"STARLINK-1456 [+]",46506,"NETSAT-1 [+]",0.0000235,0.317
56034,"STARLINK-5782 [+]",40023,"FLOCK 1C-10 [-]",0.000003396,0.79
49770,"STARLINK-3191 [+]",55324,"HAWK-6B [+]",0.00001695,0.378
58009,"STARLINK-30486 [+]",18958,"COSMOS 1933 [?]",0.0000008214,0.561
50843,"STARLINK-3325 [+]",57197,"A-SEANSAT-PG1 [+]",0.000004284,0.746
57521,"STARLINK-30259 [+]",39433,"HUMSAT-D [-]",0.000001368,0.448
45390,"STARLINK-1284 [+]",29269,"SL-19 R/B [-]",0.000005,0.849
46911,"LEMUR-2-JEREMIAH [+]",55056,"VIGORIDE-5 [+]",0.0000005056,0.743
43180,"KANOPUS-V 3 [+]",55973,"TIANMU-1 03 [+]",0.0000021,0.444
48304,"STARLINK-2524 [+]",38828,"FENGYUN 1C DEB [-]",0.00001226,0.485
47476,"KEPLER-8 (AMAROK) [+]",51955,"QASED R/B [-]",0.0000009813,0.786
54003,"STARLINK-5114 [+]",34744,"COSMOS 2251 DEB [-]",0.00003457,0.27
51824,"OBJECT A [+]",33981,"COSMOS 2251 DEB [-]",0.0000008205,0.646
49746,"STARLINK-3233 [+]",44888,"CZ-4B R/B [-]",0.000006782,0.704
43034,"LKW-1 [+]",53526,"YAOGAN-35 04C [+]",0.0000006403,0.8
41601,"SKYSAT-C1 [+]",43665,"OBJECT D [-]",0.000002121,0.263
57487,"NULION [+]",57931,"STARLINK-30488 [+]",0.0000005666,0.677
55685,"DRUMS TARGET-1 [+]",57965,"STARLINK-30524 [+]",0.000001019,0.582
52091,"STARLINK-3713 [+]",5189,"COSMOS 374 DEB [-]",0.00001879,0.399
43816,"SPACEBEE-7 [+]",44763,"STARLINK-1058 [+]",0.000005771,0.668
55644,"STARLINK-5502 [+]",29042,"CZ-4B DEB [-]",0.00008155,0.276
57148,"STARLINK-5788 [+]",39052,"CZ-4B DEB [-]",0.000001186,0.495
48570,"STARLINK-2220 [+]",24893,"SL-3 DEB [-]",0.000003948,0.809
53947,"YAOGAN-36 01C [+]",41461,"ASAP-S [-]",0.000004702,0.261
51886,"STARLINK-3565 [+]",56754,"TROPICS-07 [+]",0.000006896,0.57
48993,"ONEWEB-0275 [+]",30056,"FENGYUN 1C DEB [-]",0.00000342,0.822
53661,"STARLINK-4472 [+]",26548,"TIUNGSAT-1 (MO-46) [-]",0.00001573,0.343
57719,"STARLINK-30334 [+]",40519,"DMSP 5D-2 F13 DEB [-]",0.000003241,0.336
57603,"STARLINK-30223 [+]",57805,"H-2A DEB [-]",0.000005488,0.216
45184,"STARLINK-1205 [+]",29256,"SL-24 DEB [-]",0.00001529,0.391
43805,"AL-FARABI 2 [+]",48400,"STARLINK-2576 [+]",0.00009384,0.237
53993,"STARLINK-5121 [+]",57020,"OBJECT S [+]",0.00001385,0.413
57249,"STARLINK-5517 [+]",30641,"FENGYUN 1C DEB [-]",0.000001892,0.497
51752,"STARLINK-3511 [+]",57016,"OBJECT N [+]",0.000005343,0.765
48013,"STARLINK-2243 [+]",31305,"PEGASUS R/B [-]",0.00003633,0.286
55148,"ONEWEB-0569 [+]",87164,"UNKNOWN [-]",0.00000519,0.596
33409,"SHIJIAN-6 03B (SJ-6 03B) [+]",53085,"STARLINK-4324 [+]",0.00004498,0.368
43253,"IRIDIUM 145 [+]",22675,"COSMOS 2251 [?]",0.0000009278,0.846
43884,"LEMUR-2-REMY-COLTON [+]",51129,"STARLINK-3396 [+]",0.000005517,0.726
49006,"JILIN-1 GAOFEN 3D03 [+]",57947,"STARLINK-30706 [+]",0.0000009141,0.542
43808,"POLAR SCOUT YUKON [+]",56542,"STARLINK-6266 [+]",0.000000911,0.691
44413,"LEMUR-2-YNDRD [+]",33600,"FENGYUN 1C DEB [-]",0.000001461,0.413
52588,"STARLINK-3917 [+]",40041,"FLOCK 1C-3 [-]",0.00002174,0.304
46914,"KSM1-B [+]",47804,"STARLINK-2385 [+]",0.000005135,0.663
45685,"STARLINK-1402 [P]",47555,"STARLINK-1954 [+]",0.0001494,0.204
43820,"SEAHAWK-1 [+]",55615,"STARLINK-5712 [+]",0.000005248,0.782
49399,"Z-SAT [+]",57409,"STARLINK-30222 [+]",0.0000009073,0.76
48773,"ONEWEB-0241 [+]",43425,"CZ-4C DEB [-]",0.000002923,0.549
46909,"LEMUR-2-JINDRA [+]",42794,"D-SAT [-]",0.0000005783,0.747
57773,"STARLINK-30383 [+]",10204,"DELTA 1 DEB [-]",0.0000005648,0.72
42957,"IRIDIUM 122 [+]",10961,"COSMOS 1023 [?]",0.00001466,0.204
45625,"GAOFEN-9 02 [+]",47435,"RIDESHARE ADAPTER [?]",0.0000004672,0.829
46506,"NETSAT-1 [+]",52267,"STARLINK-3748 [+]",0.00001047,0.494
46342,"STARLINK-1762 [+]",40033,"FLOCK 1C-11 [-]",0.00001002,0.475
39417,"ZACUBE-1 (TSHEPISOSAT) [+]",57694,"ELECTRON KICK STAGE R/B [-]",0.0000006912,0.624
55101,"SPACEBEE-159 [+]",30988,"FENGYUN 1C DEB [-]",0.000004637,0.376
43258,"IRIDIUM 143 [+]",48738,"NOAA 17 DEB [-]",0.0000008836,0.606
